ChartDate,ArtistName,Position,LastPosition,PositionChange,WeeksOnChart,DailyMentions,TrackingWeekDailyMentions,DailyMentionsDiff,DailyMentionsMult,AvgFollowers,MaxFollowers,DailyFollowers,TrackingWeekDailyFollowers,DailyFollowersDiff,DailyFollowersMult
2018-08-25T00:00:00.000000000,Russell Dickerson,101,101,0,8,97.33333333,97.33333333,0,1,31056,31073,11.33333333,11.33333333,0,1
2018-08-25T00:00:00.000000000,Bryce Vine,101,101,0,-1,222.3333333,222.3333333,0,1,38168,38189,14,14,0,1
2018-08-25T00:00:00.000000000,tobyMac,101,101,0,2,52.33333333,52.33333333,0,1,608049.6667,608060,7.666666667,7.666666667,0,1
2018-08-25T00:00:00.000000000,Elvis Costello,101,101,0,-1,42.66666667,42.66666667,0,1,101444.3333,101458,7.333333333,7.333333333,0,1
2018-08-25T00:00:00.000000000,Polyphia,101,101,0,-1,28,28,0,1,0,0,0,0,0,0
2018-08-25T00:00:00.000000000,Morgan Evans,101,101,0,-1,125,125,0,1,16493.66667,16523,21.66666667,21.66666667,0,1
2018-08-25T00:00:00.000000000,DJ Khaled,44,41,-3,93,1916.666667,1916.666667,0,1,4091804.333,4093527,1161.333333,1161.333333,0,1
2018-08-25T00:00:00.000000000,Atreyu,101,101,0,1,1.5,1.5,0,1,73756,73760,3,3,0,1
2018-08-25T00:00:00.000000000,Lil Uzi Vert,101,101,0,99,2011,2011,0,1,4881062.667,4884037,1931.333333,1931.333333,0,1
2018-08-25T00:00:00.000000000,Tom Petty And The Heartbreakers,101,101,0,13,84.33333333,84.33333333,0,1,437125.3333,437146,12,12,0,1
2018-08-25T00:00:00.000000000,Sam Smith,101,101,0,132,2555.666667,2555.666667,0,1,7807693.667,7808505,532,532,0,1
2018-08-25T00:00:00.000000000,Blake Shelton,101,101,0,208,817.6666667,817.6666667,0,1,20711062,20711489,274.6666667,274.6666667,0,1
2018-08-25T00:00:00.000000000,Sia,101,101,0,181,1188.666667,1188.666667,0,1,3727299,3727555,177.3333333,177.3333333,0,1
2018-08-25T00:00:00.000000000,Kurt Vile,101,101,0,-1,100.5,100.5,0,1,73962.66667,73968,3.333333333,3.333333333,0,1
2018-08-25T00:00:00.000000000,Eric Clapton,101,101,0,8,78,78,0,1,35117.33333,35130,11.66666667,11.66666667,0,1
2018-08-25T00:00:00.000000000,Coheed And Cambria,101,101,0,1,132.6666667,132.6666667,0,1,110223.3333,110230,5,5,0,1
2018-08-25T00:00:00.000000000,T.I.,101,101,0,28,3515.666667,3515.666667,0,1,8333303,8334646,903.3333333,903.3333333,0,1
2018-08-25T00:00:00.000000000,Ice Nine Kills,101,101,0,-1,87,87,0,1,49392.66667,49399,5.666666667,5.666666667,0,1
2018-08-25T00:00:00.000000000,Aretha Franklin,4,0,-4,1,25426,25426,0,1,103400.6667,105677,1601.333333,1601.333333,0,1
2018-08-25T00:00:00.000000000,Young Thug,101,101,0,80,12766.66667,12766.66667,0,1,2978864.333,2982647,2303.333333,2303.333333,0,1
2018-08-25T00:00:00.000000000,Lindsey Buckingham,101,101,0,1,20,20,0,1,16638,16644,5,5,0,1
2018-08-25T00:00:00.000000000,Matt Nathanson,101,101,0,-1,170.6666667,170.6666667,0,1,87199,87204,3.666666667,3.666666667,0,1
2018-08-25T00:00:00.000000000,Gregory Alan Isakov,101,101,0,-1,13.66666667,13.66666667,0,1,18385,18396,6.666666667,6.666666667,0,1
2018-08-25T00:00:00.000000000,Justin Timberlake,84,67,-17,164,673.3333333,673.3333333,0,1,64298136.33,64300799,1666,1666,0,1
2018-08-25T00:00:00.000000000,YG,53,16,-37,26,4500,4500,0,1,3102928,3104684,1120.333333,1120.333333,0,1
2018-08-25T00:00:00.000000000,Josh Groban,101,101,0,16,348.6666667,348.6666667,0,1,924259.3333,924305,33,33,0,1
2018-08-25T00:00:00.000000000,Elevation Worship,101,101,0,2,40.33333333,40.33333333,0,1,151382,151449,42,42,0,1
2018-08-25T00:00:00.000000000,Avril Lavigne,101,101,0,-1,1105.333333,1105.333333,0,1,21715947.33,21716112,104.6666667,104.6666667,0,1
2018-08-25T00:00:00.000000000,alt-J,101,101,0,5,43,43,0,1,516053,516143,54.33333333,54.33333333,0,1
2018-08-25T00:00:00.000000000,Weezer,74,81,7,7,283.3333333,283.3333333,0,1,1734063,1734083,16.33333333,16.33333333,0,1
2018-08-25T00:00:00.000000000,Prince,101,101,0,48,400,400,0,1,6518171.333,6518379,168.3333333,168.3333333,0,1
2018-08-25T00:00:00.000000000,Dierks Bentley,81,84,3,101,253.3333333,253.3333333,0,1,2651695,2651708,8.333333333,8.333333333,0,1
2018-08-25T00:00:00.000000000,Rod Stewart,101,101,0,1,234.6666667,234.6666667,0,1,426663.6667,426746,49.66666667,49.66666667,0,1
2018-08-25T00:00:00.000000000,Beartooth,101,101,0,1,158.3333333,158.3333333,0,1,98223,98231,6.666666667,6.666666667,0,1
2018-08-25T00:00:00.000000000,Gateway,101,101,0,-1,2,2,0,1,37326.33333,37333,4,4,0,1
2018-08-25T00:00:00.000000000,BrockHampton,101,101,0,1,296,296,0,1,309127.3333,309294,128.3333333,128.3333333,0,1
2018-08-25T00:00:00.000000000,The Story So Far,101,101,0,1,171,171,0,1,171199.3333,171205,5,5,0,1
2018-08-25T00:00:00.000000000,Joe Bonamassa,101,101,0,4,70.33333333,70.33333333,0,1,164438.6667,164451,11,11,0,1
2018-08-25T00:00:00.000000000,Machine Gun Kelly,101,101,0,26,426.6666667,426.6666667,0,1,1069486.667,1069573,63,63,0,1
2018-08-25T00:00:00.000000000,Slash,101,101,0,1,433.3333333,433.3333333,0,1,3596720.667,3596780,30.66666667,30.66666667,0,1
2018-08-25T00:00:00.000000000,Kid Rock,101,101,0,17,129.3333333,129.3333333,0,1,551415.3333,551466,32.33333333,32.33333333,0,1
2018-08-25T00:00:00.000000000,6LACK,101,101,0,1,1343.333333,1343.333333,0,1,487704,487991,216,216,0,1
2018-08-25T00:00:00.000000000,Paul McCartney,101,101,0,15,1833.5,1833.5,0,1,3890778.667,3892380,824.3333333,824.3333333,0,1
2018-08-25T00:00:00.000000000,Lil Peep,101,101,0,1,809.3333333,809.3333333,0,1,433242.3333,433649,246.6666667,246.6666667,0,1
2018-08-25T00:00:00.000000000,Willie Nelson,101,101,0,5,158.3333333,158.3333333,0,1,645018,645105,72.33333333,72.33333333,0,1
2018-08-25T00:00:00.000000000,Billy Gibbons,101,101,0,-1,0,0,0,0,0,0,0,0,0,0
2018-08-25T00:00:00.000000000,Childish Gambino,56,52,-4,79,0,0,0,0,0,0,0,0,0,0
2018-08-25T00:00:00.000000000,Mac Miller,101,101,0,4,1633.333333,1633.333333,0,1,8582458.333,8582591,82.33333333,82.33333333,0,1
2018-08-25T00:00:00.000000000,BAEKHYUN,101,101,0,-1,100,100,0,1,1203421.667,1207617,2761.333333,2761.333333,0,1
2018-08-25T00:00:00.000000000,French Montana,101,101,0,28,871.6666667,871.6666667,0,1,2899062.333,2899638,382,382,0,1
2018-08-25T00:00:00.000000000,Earth_ Wind & Fire,101,101,0,1,29,29,0,1,76321.66667,76330,5,5,0,1
2018-08-25T00:00:00.000000000,Diana Krall,101,101,0,3,51.33333333,51.33333333,0,1,70008.33333,70011,2.666666667,2.666666667,0,1
2018-08-25T00:00:00.000000000,Tony Bennett,101,101,0,4,76.33333333,76.33333333,0,1,140366.6667,140371,2.666666667,2.666666667,0,1
2018-08-25T00:00:00.000000000,Thrice,101,101,0,1,127.3333333,127.3333333,0,1,63834,63848,10,10,0,1
2018-08-25T00:00:00.000000000,GOT7,101,101,0,1,400,400,0,1,5543532,5546325,1684.666667,1684.666667,0,1
2018-08-25T00:00:00.000000000,Tori Kelly,101,101,0,19,1014,1014,0,1,1305281.667,1305454,95.33333333,95.33333333,0,1
2018-08-25T00:00:00.000000000,Queen Naija,86,76,-10,3,2966.666667,2966.666667,0,1,415978.3333,417041,655.3333333,655.3333333,0,1
2018-08-25T00:00:00.000000000,Five Finger Death Punch,96,92,-4,24,196.6666667,196.6666667,0,1,646494,646590,70,70,0,1
2018-08-25T00:00:00.000000000,Dylan Scott,101,101,0,9,58.33333333,58.33333333,0,1,50976.33333,51001,16.33333333,16.33333333,0,1
2018-08-25T00:00:00.000000000,SZA,83,82,-1,61,1266.666667,1266.666667,0,1,2349959.667,2352314,1552.333333,1552.333333,0,1
2018-08-25T00:00:00.000000000,Russ,101,101,0,10,1433.333333,1433.333333,0,1,1887826.667,1887970,115,115,0,1
2018-08-25T00:00:00.000000000,$uicideBoy$,101,101,0,-1,60.33333333,60.33333333,0,1,52723.66667,52845,81,81,0,1
2018-08-25T00:00:00.000000000,Clutch,101,101,0,1,42.66666667,42.66666667,0,1,40506,40507,0.666666667,0.666666667,0,1
2018-08-25T00:00:00.000000000,J. Cole,51,62,11,135,2400,2400,0,1,11156888.33,11162364,3525,3525,0,1
2018-08-25T00:00:00.000000000,Lenny Kravitz,101,101,0,1,270.6666667,270.6666667,0,1,5013529.333,5013651,76.33333333,76.33333333,0,1
2018-08-25T00:00:00.000000000,Hozier,101,101,0,69,138.6666667,138.6666667,0,1,674633.3333,674711,54.33333333,54.33333333,0,1
2018-08-25T00:00:00.000000000,St. Paul & The Broken Bones,101,101,0,1,0,0,0,0,0,0,0,0,0,0
2018-08-25T00:00:00.000000000,G-Eazy,80,72,-8,99,1022,1022,0,1,3633035.333,3633342,203.6666667,203.6666667,0,1
2018-08-25T00:00:00.000000000,Led Zeppelin,101,101,0,40,187.6666667,187.6666667,0,1,656800.3333,656815,8,8,0,1
2018-08-25T00:00:00.000000000,Paul Simon,101,101,0,2,44,44,0,1,0,0,0,0,0,0
2018-08-25T00:00:00.000000000,Upchurch,101,101,0,1,28.66666667,28.66666667,0,1,36945.66667,36965,14.33333333,14.33333333,0,1
2018-08-25T00:00:00.000000000,MercyMe,90,79,-11,28,26.33333333,26.33333333,0,1,414634.3333,414682,33.33333333,33.33333333,0,1
2018-08-25T00:00:00.000000000,Troye Sivan,101,101,0,31,0,0,0,0,8638718.333,8638872,134.6666667,134.6666667,0,1
2018-08-25T00:00:00.000000000,Why Don't We,101,101,0,1,3200,3200,0,1,496878.3333,497275,248.3333333,248.3333333,0,1
2018-08-25T00:00:00.000000000,Leon Bridges,101,101,0,3,89.33333333,89.33333333,0,1,95524,95589,36.33333333,36.33333333,0,1
2018-08-25T00:00:00.000000000,Amos Lee,101,101,0,1,61.33333333,61.33333333,0,1,45290.66667,45292,1.333333333,1.333333333,0,1
2018-08-25T00:00:00.000000000,Keith Urban,52,49,-3,174,579,579,0,1,4269298.667,4269497,99.33333333,99.33333333,0,1
2018-08-25T00:00:00.000000000,The Carters,57,53,-4,8,0,0,0,0,0,0,0,0,0,0
2018-08-25T00:00:00.000000000,Demi Lovato,60,47,-13,140,3866.666667,3866.666667,0,1,56627173.33,56636652,5871.666667,5871.666667,0,1
2018-08-25T00:00:00.000000000,Trippie Redd,13,0,-13,-1,0,0,0,0,0,0,0,0,0,0
2018-08-25T00:00:00.000000000,Anne-Marie,85,83,-2,17,20.33333333,20.33333333,0,1,424904.3333,425255,239.6666667,239.6666667,0,1
2018-08-25T00:00:00.000000000,Eagles,101,101,0,28,12,12,0,1,88277,88304,18.33333333,18.33333333,0,1
2018-08-25T00:00:00.000000000,Fleetwood Mac,101,101,0,19,106.6666667,106.6666667,0,1,150572.6667,150601,22,22,0,1
2018-08-25T00:00:00.000000000,Tash Sultana,101,101,0,-1,106.6666667,106.6666667,0,1,36312.33333,36435,68,68,0,1
2018-08-25T00:00:00.000000000,Portugal. The Man,79,71,-8,58,99.66666667,99.66666667,0,1,128432.3333,128440,7.666666667,7.666666667,0,1
