Name,NbsId,MetricDate,Mentions
Katy Perry,652,8/16/2018 0:00,3000
Katy Perry,652,8/17/2018 0:00,2200
Katy Perry,652,8/18/2018 0:00,4600
Katy Perry,652,8/19/2018 0:00,4250
Katy Perry,652,8/20/2018 0:00,4150
Katy Perry,652,8/21/2018 0:00,12800
Katy Perry,652,8/22/2018 0:00,13400
Katy Perry,652,8/23/2018 0:00,4300
Katy Perry,652,8/24/2018 0:00,10200
Katy Perry,652,8/25/2018 0:00,4800
Katy Perry,652,8/26/2018 0:00,2000
Katy Perry,652,8/27/2018 0:00,6100
Katy Perry,652,8/28/2018 0:00,4300
Katy Perry,652,8/29/2018 0:00,3000
Katy Perry,652,8/30/2018 0:00,3900
Katy Perry,652,8/31/2018 0:00,2500
Katy Perry,652,9/1/2018 0:00,1900
Katy Perry,652,9/2/2018 0:00,1650
Katy Perry,652,9/3/2018 0:00,1200
Katy Perry,652,9/4/2018 0:00,850
Katy Perry,652,9/5/2018 0:00,3250
Katy Perry,652,9/6/2018 0:00,6667
Katy Perry,652,9/7/2018 0:00,9267
Katy Perry,652,9/8/2018 0:00,7933
Katy Perry,652,9/9/2018 0:00,50
Katy Perry,652,9/10/2018 0:00,2400
Katy Perry,652,9/11/2018 0:00,5600
Katy Perry,652,9/12/2018 0:00,3300
Katy Perry,652,9/13/2018 0:00,2400
Katy Perry,652,9/14/2018 0:00,3900
Katy Perry,652,9/15/2018 0:00,3100
Katy Perry,652,9/16/2018 0:00,4650
Katy Perry,652,9/17/2018 0:00,7950
Katy Perry,652,9/18/2018 0:00,2500
Katy Perry,652,9/19/2018 0:00,1800
Katy Perry,652,9/20/2018 0:00,1250
Katy Perry,652,9/21/2018 0:00,1600
Katy Perry,652,9/22/2018 0:00,1650
Katy Perry,652,9/23/2018 0:00,2250
Katy Perry,652,9/24/2018 0:00,3950
Katy Perry,652,9/25/2018 0:00,5700
Katy Perry,652,9/26/2018 0:00,4500
Katy Perry,652,9/27/2018 0:00,5650
Katy Perry,652,9/28/2018 0:00,50
Katy Perry,652,9/29/2018 0:00,7100
Katy Perry,652,9/30/2018 0:00,10800
Katy Perry,652,10/1/2018 0:00,12350
Katy Perry,652,10/2/2018 0:00,5700
Katy Perry,652,10/3/2018 0:00,4900
Katy Perry,652,10/4/2018 0:00,5200
Katy Perry,652,10/5/2018 0:00,2700
Katy Perry,652,10/6/2018 0:00,3700
Katy Perry,652,10/7/2018 0:00,7200
Katy Perry,652,10/8/2018 0:00,7100
Katy Perry,652,10/9/2018 0:00,6300
Katy Perry,652,10/10/2018 0:00,3300
Katy Perry,652,10/11/2018 0:00,3600
Katy Perry,652,10/12/2018 0:00,6100
Katy Perry,652,10/13/2018 0:00,2800
Katy Perry,652,10/14/2018 0:00,5000
Katy Perry,652,10/15/2018 0:00,2800
Katy Perry,652,10/16/2018 0:00,2700
Katy Perry,652,10/17/2018 0:00,2600
Katy Perry,652,10/18/2018 0:00,3200
Katy Perry,652,10/19/2018 0:00,3950
Katy Perry,652,10/20/2018 0:00,3000
Katy Perry,652,10/21/2018 0:00,1400
Katy Perry,652,10/22/2018 0:00,1350
Katy Perry,652,10/23/2018 0:00,1550
Katy Perry,652,10/24/2018 0:00,3750
Katy Perry,652,10/25/2018 0:00,50
Katy Perry,652,10/26/2018 0:00,11767
Katy Perry,652,10/27/2018 0:00,2550
Katy Perry,652,10/28/2018 0:00,100
Katy Perry,652,10/29/2018 0:00,2700
Katy Perry,652,10/30/2018 0:00,3050
Katy Perry,652,10/31/2018 0:00,2850
Katy Perry,652,11/1/2018 0:00,4750
Katy Perry,652,11/2/2018 0:00,6900
Katy Perry,652,11/3/2018 0:00,1700
Katy Perry,652,11/4/2018 0:00,1700
Katy Perry,652,11/5/2018 0:00,1850
Katy Perry,652,11/6/2018 0:00,3350
Katy Perry,652,11/7/2018 0:00,2400
Katy Perry,652,11/8/2018 0:00,1800
Katy Perry,652,11/9/2018 0:00,3050
Nine Inch Nails,339,8/14/2018 0:00,69
Nine Inch Nails,339,8/15/2018 0:00,76
Nine Inch Nails,339,8/16/2018 0:00,33
Nine Inch Nails,339,8/17/2018 0:00,153
Nine Inch Nails,339,8/18/2018 0:00,148
Nine Inch Nails,339,8/19/2018 0:00,72
